t,px,py,pz,qw,qx,qy,qz
2.983333,0.210536,0.444559,-0.110791,0.82214,0.236365,0.517012,0.030272
2.991667,0.212164,0.445088,-0.111386,0.822279,0.237792,0.516116,0.030603
3.0,0.213881,0.445563,-0.111871,0.824794,0.23829,0.511929,0.029369
3.008333,0.215702,0.446103,-0.112162,0.820961,0.239269,0.517577,0.029793
3.016667,0.217222,0.446688,-0.112766,0.823406,0.23985,0.513421,0.029565
3.025,0.218951,0.44722,-0.113076,0.823814,0.241135,0.512175,0.029348
3.033333,0.220665,0.447777,-0.113386,0.824177,0.242024,0.511196,0.028915
3.041667,0.22237,0.44835,-0.11367,0.824729,0.242985,0.509868,0.028541
3.05,0.224066,0.44894,-0.113914,0.825432,0.243335,0.508625,0.02739
3.058333,0.225738,0.449538,-0.114102,0.825858,0.244371,0.507459,0.026952
3.066667,0.227437,0.450178,-0.11418,0.82594,0.245197,0.506959,0.026342
3.075,0.228789,0.450617,-0.114514,0.827249,0.24506,0.504815,0.027692
3.083333,0.230563,0.451458,-0.114246,0.826879,0.247137,0.504507,0.025836
3.091667,0.232038,0.45213,-0.114227,0.827541,0.248045,0.502986,0.025588
3.1,0.233406,0.452784,-0.114047,0.827795,0.248857,0.50216,0.025698
3.108333,0.234699,0.453471,-0.11381,0.82812,0.249886,0.501108,0.025783
3.116667,0.235868,0.454139,-0.113384,0.830444,0.249443,0.497463,0.025913
3.125,0.236995,0.454833,-0.112957,0.830331,0.250397,0.497158,0.026204
3.133333,0.238086,0.455545,-0.112639,0.828611,0.252592,0.498892,0.02661
3.141667,0.23907,0.456263,-0.111924,0.830345,0.252494,0.496045,0.026713
3.15,0.240145,0.456988,-0.111227,0.828343,0.253139,0.49905,0.026809
3.158333,0.240952,0.457678,-0.110638,0.830047,0.25429,0.495621,0.026792
3.166667,0.241881,0.458405,-0.109912,0.829754,0.255478,0.495489,0.027001
3.175,0.242892,0.459163,-0.109081,0.827714,0.256163,0.498547,0.026837
3.183333,0.243806,0.459928,-0.108327,0.827127,0.257265,0.498951,0.026903
3.191667,0.244556,0.460713,-0.107584,0.828985,0.258871,0.495022,0.026891
3.2,0.245466,0.461578,-0.10677,0.828605,0.259775,0.495196,0.02668
3.208333,0.246382,0.462437,-0.105958,0.828476,0.260764,0.4949,0.026534
3.216667,0.247329,0.463337,-0.105127,0.828182,0.261914,0.494788,0.026495
3.225,0.248317,0.464263,-0.104275,0.828134,0.26305,0.49427,0.026375
3.233333,0.249332,0.465202,-0.103415,0.825288,0.265704,0.497611,0.026167
3.241667,0.25044,0.466189,-0.102545,0.827912,0.265608,0.493255,0.02671
3.25,0.251415,0.467205,-0.101772,0.826753,0.26776,0.494004,0.027279
3.258333,0.252556,0.468204,-0.100883,0.826927,0.26944,0.492764,0.027887
3.266667,0.253758,0.469198,-0.099964,0.827093,0.270603,0.491838,0.028055
3.275,0.255002,0.470182,-0.099072,0.827516,0.271884,0.490402,0.028315
3.283333,0.256305,0.471202,-0.098157,0.827756,0.273592,0.489005,0.029016
3.291667,0.257708,0.472066,-0.097284,0.828505,0.274764,0.487104,0.028535
3.3,0.259066,0.473224,-0.096457,0.829587,0.276867,0.48399,0.029717
3.308333,0.260481,0.474225,-0.095486,0.828942,0.279381,0.483522,0.031733
3.316667,0.262017,0.475171,-0.094414,0.828564,0.279596,0.484075,0.031307
3.325,0.263453,0.476111,-0.093587,0.829085,0.281611,0.481964,0.031988
3.333333,0.264853,0.477156,-0.092711,0.831534,0.28309,0.476767,0.033229
3.341667,0.266379,0.478148,-0.091849,0.831843,0.286331,0.474147,0.035164
3.35,0.267973,0.479,-0.090777,0.831085,0.286664,0.475283,0.035043
3.358333,0.269407,0.479973,-0.089854,0.833214,0.28836,0.470367,0.036842
3.366667,0.270972,0.480891,-0.08887,0.83393,0.290295,0.467773,0.038453
3.375,0.272548,0.481869,-0.08812,0.834958,0.293615,0.463712,0.040073
3.383333,0.274059,0.482699,-0.087223,0.835688,0.294201,0.461996,0.040385
3.391667,0.275692,0.483549,-0.086242,0.83613,0.295919,0.459961,0.041888
3.4,0.277109,0.484468,-0.085341,0.837267,0.297833,0.456455,0.043904
3.408333,0.278584,0.485277,-0.084522,0.837649,0.29951,0.454511,0.045371
3.416667,0.280164,0.486068,-0.084097,0.839123,0.301771,0.4502,0.04613
3.425,0.281527,0.486862,-0.082957,0.83911,0.302915,0.449186,0.048657
3.433333,0.283342,0.487544,-0.082577,0.839635,0.304026,0.447379,0.049317
3.441667,0.284717,0.488321,-0.081984,0.840933,0.307029,0.442663,0.051124
3.45,0.286116,0.488986,-0.081215,0.84134,0.308794,0.44048,0.052636
3.458333,0.287765,0.489601,-0.080918,0.84183,0.310039,0.438526,0.053789
3.466667,0.289266,0.490194,-0.080469,0.842669,0.311473,0.435762,0.05482
3.475,0.290571,0.490759,-0.079824,0.843716,0.313007,0.432526,0.055602
3.483333,0.292,0.491256,-0.079459,0.844416,0.314354,0.430042,0.056635
3.491667,0.293522,0.491679,-0.079368,0.844892,0.315271,0.428332,0.057393
3.5,0.294874,0.492105,-0.079105,0.846067,0.316475,0.42501,0.058147
3.508333,0.296141,0.492449,-0.078846,0.846719,0.317403,0.422932,0.058747
3.516667,0.297383,0.492762,-0.078682,0.847324,0.318257,0.420986,0.059376
3.525,0.298568,0.493029,-0.078546,0.848023,0.318984,0.418958,0.059839
3.533333,0.299723,0.493264,-0.078435,0.848524,0.319607,0.417406,0.06026
3.541667,0.300983,0.493478,-0.07856,0.849033,0.320065,0.415915,0.060959
3.55,0.301942,0.493652,-0.078375,0.84973,0.320563,0.414117,0.060876
3.558333,0.30304,0.493807,-0.078406,0.850385,0.320939,0.412443,0.061106
3.566667,0.304181,0.493956,-0.078622,0.851403,0.321447,0.409957,0.061002
3.575,0.30526,0.49407,-0.078883,0.852324,0.321795,0.407806,0.060723
3.583333,0.306323,0.494143,-0.078691,0.852426,0.321771,0.407524,0.061298
3.591667,0.307435,0.494213,-0.078839,0.853148,0.322016,0.405818,0.061283
3.6,0.308463,0.49433,-0.079203,0.855146,0.320838,0.402614,0.060749
3.608333,0.309448,0.494294,-0.078916,0.854643,0.322381,0.4024,0.061077
3.616667,0.310586,0.494402,-0.079486,0.856735,0.32131,0.398858,0.060643
3.625,0.311649,0.494352,-0.079379,0.856297,0.322648,0.398664,0.060989
3.633333,0.312594,0.494364,-0.079492,0.857116,0.322782,0.396787,0.061034
3.641667,0.313453,0.494439,-0.079857,0.858943,0.321522,0.393926,0.060525
3.65,0.31436,0.494389,-0.07986,0.858848,0.323031,0.392855,0.060794
3.658333,0.315092,0.494367,-0.079832,0.859162,0.322823,0.392305,0.061018
3.666667,0.315818,0.494465,-0.079994,0.859577,0.323843,0.390304,0.062574
3.675,0.316417,0.494358,-0.079973,0.860367,0.322899,0.389548,0.061292
3.683333,0.317005,0.49437,-0.080148,0.861173,0.323178,0.387545,0.061202
3.691667,0.317487,0.494364,-0.080175,0.861638,0.323241,0.386423,0.061419
3.7,0.317914,0.494359,-0.080207,0.862019,0.323291,0.385488,0.061678
3.708333,0.318272,0.494343,-0.080231,0.862351,0.323402,0.384607,0.061963
3.716667,0.318568,0.49441,-0.080222,0.862107,0.324185,0.384176,0.063913
3.725,0.318804,0.494337,-0.080261,0.863022,0.323415,0.383112,0.061805
3.733333,0.319005,0.494237,-0.080363,0.863223,0.323398,0.382511,0.062815
3.741667,0.319146,0.494168,-0.080455,0.863502,0.323356,0.381869,0.063099
3.75,0.319204,0.494064,-0.080456,0.863455,0.322932,0.382258,0.063562
3.758333,0.319273,0.493962,-0.080725,0.864016,0.322989,0.38093,0.063617
3.766667,0.319239,0.493871,-0.08086,0.864344,0.322668,0.380549,0.063063
3.775,0.319185,0.493663,-0.081121,0.864539,0.322161,0.3804,0.063873
3.783333,0.319054,0.493581,-0.081321,0.864164,0.322467,0.380687,0.065669
3.791667,0.318892,0.493306,-0.081631,0.864926,0.321093,0.380401,0.064008
3.8,0.318683,0.493255,-0.081864,0.864598,0.321306,0.380816,0.064905
3.808333,0.318442,0.492926,-0.082225,0.865191,0.319968,0.380719,0.064167
3.816667,0.31817,0.492723,-0.082555,0.865393,0.319215,0.380902,0.064111
3.825,0.317875,0.49252,-0.082905,0.865553,0.318524,0.38112,0.0641
3.833333,0.317562,0.492319,-0.083266,0.865653,0.317869,0.381447,0.064053
3.841667,0.317236,0.492107,-0.083649,0.865771,0.317152,0.381798,0.063918
3.85,0.31688,0.491945,-0.084003,0.865928,0.31655,0.382086,0.063048
3.858333,0.316539,0.491694,-0.084471,0.865949,0.315926,0.382457,0.063638
3.866667,0.316174,0.491558,-0.084894,0.865494,0.316009,0.38318,0.065056
3.875,0.315752,0.491223,-0.085285,0.865753,0.314422,0.384198,0.06326
3.883333,0.315345,0.490983,-0.085804,0.865811,0.313755,0.384666,0.062948
3.891667,0.314956,0.490745,-0.086484,0.866252,0.313256,0.38419,0.062259
3.9,0.314486,0.490517,-0.08702,0.866342,0.312599,0.384706,0.061114
3.908333,0.314007,0.490265,-0.087622,0.865805,0.312661,0.38556,0.062988
3.916667,0.313495,0.489879,-0.088293,0.866344,0.31118,0.385902,0.060782
3.925,0.312928,0.489563,-0.088949,0.866364,0.310664,0.38635,0.060286
3.933333,0.312325,0.489224,-0.089633,0.866331,0.309942,0.387093,0.059719
3.941667,0.311671,0.488871,-0.090335,0.866211,0.309365,0.38791,0.059144
3.95,0.310972,0.488509,-0.09108,0.866121,0.308692,0.388731,0.058577
3.958333,0.310217,0.488129,-0.091801,0.865938,0.308027,0.38976,0.057957
3.966667,0.30943,0.487743,-0.092601,0.865764,0.307502,0.390634,0.057439
3.975,0.30859,0.487336,-0.093409,0.865564,0.306726,0.391793,0.056718
3.983333,0.307716,0.487004,-0.094238,0.864896,0.306913,0.392961,0.057798
3.991667,0.306798,0.486482,-0.095177,0.865247,0.305339,0.393731,0.055605
4.0,0.30584,0.486021,-0.096259,0.865523,0.303937,0.394378,0.054392
4.008333,0.304826,0.485537,-0.097097,0.864726,0.3035,0.396462,0.054357
4.016667,0.303836,0.485085,-0.098174,0.864779,0.302715,0.397046,0.053612
4.025,0.302792,0.484582,-0.099254,0.864733,0.301701,0.398011,0.052917
4.033333,0.301727,0.48407,-0.100354,0.864679,0.300799,0.398904,0.052213
4.041667,0.300651,0.48356,-0.101467,0.864524,0.300027,0.399909,0.051523
4.05,0.299479,0.483097,-0.102689,0.865171,0.297855,0.400251,0.050599
4.058333,0.298367,0.482574,-0.103842,0.865102,0.297181,0.400974,0.050018
4.066667,0.29725,0.482066,-0.105074,0.865405,0.296658,0.400791,0.049341
4.075,0.29605,0.481517,-0.106292,0.865447,0.295828,0.401398,0.048651
4.083333,0.294764,0.48091,-0.10751,0.86511,0.294848,0.402892,0.048249
4.091667,0.293479,0.480227,-0.108691,0.864209,0.295262,0.404529,0.048155
4.1,0.292074,0.479586,-0.10998,0.864191,0.29423,0.40535,0.047887
4.108333,0.290637,0.478937,-0.11142,0.864635,0.293177,0.405248,0.047191
4.116667,0.289119,0.478242,-0.112906,0.865013,0.291504,0.40574,0.04641
4.125,0.287479,0.477524,-0.11407,0.864337,0.290977,0.407476,0.04708
4.133333,0.285778,0.47687,-0.115623,0.865552,0.288507,0.40674,0.046323
4.141667,0.284138,0.476064,-0.116868,0.864612,0.288954,0.40839,0.046578
4.15,0.282379,0.475309,-0.118191,0.864453,0.288162,0.409244,0.046928
4.158333,0.280518,0.474603,-0.119735,0.865659,0.285624,0.408535,0.046394
4.166667,0.278632,0.473812,-0.121114,0.865812,0.284804,0.408771,0.046494
4.175,0.27682,0.472946,-0.122555,0.865562,0.284805,0.409299,0.046497
4.183333,0.274809,0.4721,-0.12375,0.864874,0.28439,0.410911,0.047621
4.191667,0.272733,0.471317,-0.125338,0.86628,0.281834,0.40974,0.047345
4.2,0.270662,0.470451,-0.126731,0.86645,0.280865,0.410001,0.047735
4.208333,0.26852,0.469562,-0.128121,0.866596,0.280025,0.410209,0.048237
4.216667,0.266314,0.468665,-0.129468,0.866722,0.279276,0.410379,0.048847
4.225,0.264035,0.467761,-0.130788,0.866806,0.278703,0.410501,0.049603
4.233333,0.261754,0.466779,-0.13195,0.865764,0.279652,0.411903,0.050819
4.241667,0.25932,0.465827,-0.133247,0.865705,0.279092,0.412284,0.051817
4.25,0.256824,0.464834,-0.134569,0.865771,0.2786,0.412339,0.052902
4.258333,0.254273,0.463771,-0.135904,0.86574,0.277891,0.412743,0.053985
4.266667,0.251677,0.462666,-0.137277,0.865885,0.277129,0.412801,0.055117
4.275,0.249067,0.46151,-0.138658,0.865866,0.276294,0.413242,0.056292
4.283333,0.246466,0.460298,-0.140154,0.86668,0.274037,0.413066,0.056092
4.291667,0.243853,0.459075,-0.141472,0.866139,0.274574,0.413531,0.058355
4.3,0.24125,0.45778,-0.142891,0.86626,0.27379,0.413667,0.059261
4.308333,0.238613,0.456364,-0.144258,0.86664,0.271547,0.414322,0.059448
4.316667,0.236027,0.454967,-0.145776,0.866536,0.271949,0.414075,0.060827
4.325,0.233368,0.45342,-0.14717,0.866837,0.269567,0.41495,0.061181
4.333333,0.230729,0.451864,-0.148625,0.867003,0.268305,0.41531,0.061931
4.341667,0.228109,0.450283,-0.150082,0.867044,0.26735,0.415711,0.062796
4.35,0.225497,0.448652,-0.151533,0.867234,0.266067,0.416011,0.063633
4.358333,0.222905,0.446999,-0.152998,0.867471,0.265028,0.416031,0.0646
4.366667,0.220351,0.445303,-0.154447,0.867611,0.263644,0.416468,0.065557
4.375,0.217806,0.443565,-0.155852,0.867517,0.262152,0.4174,0.066841
4.383333,0.215321,0.44184,-0.157323,0.867997,0.260899,0.417037,0.06778
4.391667,0.212863,0.440086,-0.158759,0.86819,0.259392,0.417391,0.068897
4.4,0.210457,0.438331,-0.160194,0.86855,0.257831,0.417435,0.069941
4.408333,0.208098,0.436568,-0.161557,0.868653,0.257062,0.417405,0.071648
4.416667,0.205913,0.434845,-0.163022,0.869097,0.254765,0.417795,0.072206
4.425,0.203748,0.433111,-0.164465,0.86951,0.253999,0.417124,0.073784
4.433333,0.20172,0.431456,-0.165768,0.869685,0.252839,0.417267,0.074888
4.441667,0.199846,0.429874,-0.167,0.869887,0.250681,0.418088,0.075226
4.45,0.198027,0.428279,-0.168306,0.870096,0.250144,0.417708,0.076683
4.458333,0.196345,0.426778,-0.16941,0.870479,0.249162,0.417379,0.077324
4.466667,0.194758,0.425235,-0.170657,0.870575,0.247956,0.417664,0.07858
4.475,0.193281,0.423815,-0.171695,0.870961,0.246924,0.417363,0.079144
4.483333,0.191957,0.422383,-0.172834,0.871303,0.245864,0.41715,0.079798
4.491667,0.190733,0.420985,-0.17393,0.871519,0.244593,0.4173,0.080555
4.5,0.189641,0.419644,-0.175117,0.872074,0.243881,0.416444,0.081145
4.508333,0.188611,0.418399,-0.176031,0.872382,0.242889,0.416301,0.081534
4.516667,0.187665,0.417176,-0.176994,0.872873,0.242099,0.415665,0.08187
4.525,0.186845,0.416031,-0.177987,0.87359,0.241264,0.414665,0.081764
4.533333,0.186023,0.414838,-0.178903,0.873801,0.24104,0.41419,0.082573
4.541667,0.185447,0.41372,-0.179484,0.872689,0.239456,0.417465,0.082449
4.55,0.184632,0.412623,-0.180416,0.87426,0.239396,0.414135,0.08277
4.558333,0.184193,0.411537,-0.181173,0.873641,0.238643,0.415782,0.083228
4.566667,0.183722,0.410597,-0.18171,0.873854,0.237876,0.415921,0.082482
4.575,0.183306,0.409634,-0.182338,0.874013,0.23732,0.41589,0.082555
4.583333,0.182996,0.408754,-0.182931,0.873997,0.237194,0.416022,0.082423
4.591667,0.182508,0.407906,-0.183665,0.875738,0.237178,0.412332,0.082539
4.6,0.182263,0.407127,-0.184192,0.876017,0.236611,0.412122,0.082244
4.608333,0.182279,0.406417,-0.184607,0.87526,0.235512,0.414472,0.081652
4.616667,0.182141,0.405683,-0.185004,0.875279,0.235438,0.414437,0.081846
4.625,0.182033,0.405064,-0.185674,0.877211,0.235176,0.410574,0.081377
4.633333,0.182231,0.404443,-0.185848,0.875944,0.234678,0.413525,0.081516
4.641667,0.182377,0.403931,-0.186197,0.876533,0.234441,0.412472,0.081206
4.65,0.182649,0.403488,-0.186478,0.876463,0.234168,0.412782,0.081175
4.658333,0.182749,0.403078,-0.186928,0.878273,0.234472,0.408712,0.081327
4.666667,0.183121,0.402761,-0.18723,0.87889,0.234295,0.407552,0.080998
4.675,0.18358,0.402483,-0.187473,0.879166,0.233946,0.407187,0.080837
4.683333,0.184148,0.402245,-0.187659,0.879354,0.233493,0.407078,0.080655
4.691667,0.184974,0.402084,-0.187664,0.878378,0.232688,0.409751,0.080077
4.7,0.185605,0.401991,-0.188023,0.880023,0.233176,0.405925,0.080081
4.708333,0.186703,0.402075,-0.187938,0.879401,0.233134,0.407543,0.078814
4.716667,0.187501,0.402207,-0.188184,0.881962,0.232181,0.402743,0.077676
4.725,0.188611,0.402395,-0.18821,0.882525,0.232685,0.401374,0.076851
4.733333,0.189789,0.402591,-0.188066,0.881723,0.232452,0.403415,0.076074
4.741667,0.191032,0.402752,-0.187991,0.881232,0.233915,0.4037,0.075762
4.75,0.192169,0.403098,-0.187955,0.882483,0.234374,0.40089,0.074702
4.758333,0.193474,0.403469,-0.187871,0.882609,0.233169,0.401557,0.073381
4.766667,0.194745,0.403876,-0.187911,0.884077,0.233928,0.398051,0.072401
4.775,0.196221,0.404219,-0.187658,0.883103,0.232936,0.40107,0.070805
4.783333,0.197552,0.404688,-0.187507,0.884065,0.233837,0.398511,0.070281
4.791667,0.199189,0.405154,-0.187181,0.883401,0.233273,0.400625,0.068451
4.8,0.200748,0.405762,-0.186994,0.884852,0.234161,0.397126,0.067063
4.808333,0.202435,0.406369,-0.186537,0.884526,0.2344,0.397934,0.065724
4.816667,0.204273,0.407081,-0.186098,0.884708,0.23484,0.397523,0.06417
4.825,0.206237,0.407855,-0.185575,0.884842,0.235244,0.397254,0.062481
4.833333,0.20831,0.408708,-0.184973,0.885002,0.235676,0.396927,0.060638
4.841667,0.210525,0.409665,-0.184283,0.88512,0.236601,0.39635,0.059071
4.85,0.21288,0.410727,-0.183491,0.885673,0.23773,0.394745,0.056959
4.858333,0.215315,0.411815,-0.182464,0.885605,0.238473,0.394679,0.055346
4.866667,0.217892,0.413043,-0.181336,0.885713,0.23999,0.393752,0.05364
4.875,0.220597,0.414377,-0.180108,0.88583,0.242768,0.391966,0.052258
4.883333,0.223383,0.415731,-0.178647,0.886042,0.244538,0.390624,0.050442
4.891667,0.226236,0.41715,-0.177005,0.886264,0.246533,0.389079,0.04873
4.9,0.229179,0.418643,-0.175182,0.886494,0.248845,0.387304,0.046914
4.908333,0.23227,0.420147,-0.173178,0.886275,0.252055,0.38596,0.044944
4.916667,0.235312,0.421739,-0.170992,0.886514,0.254679,0.383887,0.043149
4.925,0.238407,0.423463,-0.168614,0.88638,0.257825,0.3822,0.042183
4.933333,0.241399,0.425022,-0.1659,0.886577,0.260883,0.379921,0.039767
4.941667,0.244446,0.426719,-0.16315,0.886744,0.263798,0.3777,0.037917
4.95,0.247563,0.428475,-0.160384,0.887054,0.266319,0.375398,0.035855
4.958333,0.250497,0.430232,-0.157143,0.886808,0.269974,0.373443,0.035003
4.966667,0.253311,0.432049,-0.153745,0.887048,0.273105,0.370753,0.033198
4.975,0.25609,0.433921,-0.150209,0.887008,0.27626,0.368616,0.03192
4.983333,0.258839,0.43587,-0.146671,0.887216,0.279016,0.366153,0.0305
4.991667,0.261234,0.437813,-0.142541,0.886871,0.28275,0.364147,0.030144
5.0,0.263612,0.439906,-0.138372,0.886233,0.286524,0.36267,0.031073
5.008333,0.265655,0.441819,-0.13373,0.88617,0.288194,0.361659,0.029146
5.016667,0.267803,0.444016,-0.129269,0.885836,0.292755,0.358839,0.02871
5.025,0.269694,0.446211,-0.124345,0.885364,0.29646,0.356974,0.02849
5.033333,0.271497,0.448448,-0.119348,0.885287,0.298495,0.35554,0.027546
5.041667,0.273141,0.450878,-0.113825,0.883381,0.305197,0.354329,0.030724
5.05,0.274591,0.45318,-0.108188,0.882929,0.308542,0.352696,0.029045
5.058333,0.275864,0.455497,-0.102274,0.882313,0.3113,0.351781,0.029423
5.066667,0.277023,0.457854,-0.096237,0.881353,0.315409,0.350433,0.03049
5.075,0.278048,0.460192,-0.089986,0.880011,0.319553,0.349929,0.031888
5.083333,0.278983,0.462548,-0.083641,0.879299,0.32395,0.347534,0.033304
5.091667,0.279834,0.46489,-0.077158,0.877858,0.32819,0.347127,0.034055
5.1,0.280535,0.467163,-0.07047,0.876383,0.332354,0.346694,0.036027
5.108333,0.281153,0.469397,-0.063625,0.875596,0.336101,0.344889,0.037674
5.116667,0.281664,0.471623,-0.05666,0.874539,0.340139,0.343409,0.039471
5.125,0.281921,0.473753,-0.049361,0.874462,0.343894,0.339431,0.0429
5.133333,0.282375,0.475932,-0.042206,0.871854,0.348582,0.341219,0.043945
5.141667,0.282625,0.47795,-0.034966,0.871745,0.351649,0.337978,0.046632
5.15,0.28277,0.479901,-0.02751,0.871009,0.354262,0.336878,0.048542
5.158333,0.282694,0.481808,-0.019925,0.870868,0.3571,0.333797,0.051455
5.166667,0.282715,0.483667,-0.012231,0.869078,0.361911,0.332993,0.053282
5.175,0.282724,0.485414,-0.004511,0.867788,0.365746,0.331718,0.056006
5.183333,0.282662,0.487041,0.003341,0.866427,0.369896,0.330311,0.058103
5.191667,0.282393,0.488626,0.011308,0.865979,0.37275,0.327843,0.060468
5.2,0.282244,0.490075,0.019356,0.864025,0.377592,0.327114,0.062311
5.208333,0.28209,0.491588,0.02758,0.862809,0.381098,0.325872,0.064287
5.216667,0.281607,0.492654,0.03563,0.863342,0.382852,0.321565,0.068269
5.225,0.281225,0.493789,0.043882,0.862483,0.386292,0.319189,0.070854
5.233333,0.280779,0.494809,0.052161,0.861674,0.38956,0.316816,0.073401
5.241667,0.280254,0.49571,0.060438,0.860977,0.392681,0.314273,0.075845
5.25,0.279666,0.496495,0.068737,0.860311,0.395724,0.311694,0.078192
5.258333,0.279005,0.497188,0.077009,0.859718,0.398545,0.309157,0.080425
5.266667,0.278208,0.497798,0.085335,0.859211,0.401389,0.306166,0.0831
5.275,0.277356,0.49831,0.093588,0.858701,0.404045,0.303509,0.085219
5.283333,0.276373,0.49878,0.101928,0.856903,0.408516,0.302488,0.085625
5.291667,0.275332,0.499085,0.10999,0.857638,0.409143,0.298468,0.089308
5.3,0.274099,0.499379,0.118131,0.857224,0.411244,0.29621,0.091135
5.308333,0.272817,0.499546,0.126532,0.858654,0.412224,0.290356,0.092084
5.316667,0.271265,0.499711,0.134587,0.858282,0.413926,0.288433,0.093938
5.325,0.269535,0.499807,0.142606,0.857981,0.415458,0.286489,0.095849
5.333333,0.267598,0.499884,0.150645,0.857976,0.416597,0.284023,0.098261
5.341667,0.265582,0.499886,0.158468,0.857239,0.418317,0.283192,0.099773
5.35,0.263354,0.499854,0.166328,0.85732,0.419242,0.280967,0.101466
5.358333,0.260962,0.499839,0.174032,0.857004,0.420218,0.279701,0.103579
5.366667,0.258411,0.499805,0.181616,0.856726,0.421027,0.278497,0.105817
5.375,0.255597,0.499762,0.188876,0.857497,0.420492,0.276024,0.108146
5.383333,0.252555,0.499492,0.196023,0.858052,0.421275,0.271932,0.111023
5.391667,0.249606,0.499508,0.203169,0.858859,0.41998,0.26999,0.114387
5.4,0.246665,0.499456,0.210281,0.856876,0.42053,0.274975,0.115357
